lon,lat,X1980.02.29,X1980.03.31,X1980.04.30,X1980.05.31,X1980.06.30,X1980.07.31,X1980.08.31,X1980.09.30,X1980.10.31,X1980.11.30,X1980.12.31,X1981.01.31,X1981.02.28,X1981.03.31,X1981.04.30,X1981.05.31,X1981.06.30,X1981.07.31,X1981.08.31,X1981.09.30,X1981.10.31,X1981.11.30,X1981.12.31,X1982.01.31,X1982.02.28,X1982.03.31,X1982.04.30,X1982.05.31,X1982.06.30,X1982.07.31,X1982.08.31,X1982.09.30
44.6500114,39.27312517,5.975183964,19.49897575,38.7735405,60.61969757,60.18201065,56.90505219,24.28066635,17.84972572,17.21491432,10.68251324,5.629821777,5.311630726,11.06491184,24.48049545,33.65916443,56.11390305,63.36558914,60.02550125,53.46644211,24.40969467,19.20676804,7.721168995,6.012589931,4.825926304,4.581563473,16.57208061,40.08532333,59.29248047,62.97874069,58.08398438,51.72045517,36.24494553
44.7500114,39.27312517,6.563878536,19.40966034,36.54621124,56.08334732,58.98991394,60.15858841,22.80766678,17.50054169,16.91814804,10.05707073,5.498917103,5.010492325,11.24234772,23.82458115,32.91503143,54.34157562,62.84522247,63.15125656,49.49142075,14.50537014,17.72813034,7.147908688,5.673575878,4.671986103,4.550805569,16.31414604,39.07554626,56.72132874,62.83922195,60.89952469,54.47084808,37.14876175
44.8500114,39.27312517,7.156702518,20.80165672,37.75584412,59.94047165,60.78642654,60.91372299,24.70010185,18.6119175,16.90360451,9.509166718,5.255509853,4.674061775,11.10156155,23.82009697,34.66417313,57.82776642,64.99651337,62.65431976,51.72833633,14.33074188,17.82041359,7.190745354,5.215696812,4.538753986,4.550139427,17.49474716,40.68084717,60.53863525,65.57355499,60.89136505,55.22526169,37.18042755
44.9500114,39.27312517,7.289949417,21.9378643,32.5384407,50.26794052,46.10931396,19.47635078,7.187469482,10.04976845,10.81414318,7.207387924,5.337437153,5.010207176,11.03738022,23.03673553,31.38361359,49.62458801,53.41977692,46.57444763,27.52159882,12.07968616,12.65815258,6.361840725,5.268119812,4.796227455,4.479368687,17.98937607,33.96852875,49.94988251,51.44994736,44.5402298,29.22265816,17.92447472
45.0500114,39.27312517,7.892160416,23.41438484,34.23369217,55.23096466,50.8843689,18.30537415,7.339004517,9.642638206,10.5578661,7.077768803,5.144679546,4.904724121,11.27899837,23.52172279,33.4490509,54.09357071,56.48264694,49.45176315,32.89808655,13.21784782,12.58716393,6.56075716,5.117483616,4.711221695,4.763545036,19.28686142,35.28640747,54.75954056,55.38880157,46.4341507,36.05398178,19.75078773
47.1500114,39.27312517,12.09761143,25.15579414,43.87527466,61.83673096,63.24902725,27.41080666,6.286631584,20.16560364,23.7323513,13.79380989,10.49982166,13.72565842,16.21794701,29.46629524,38.21974182,57.61691666,59.91275787,59.21305847,49.81342316,37.2218895,24.54997253,13.42955875,14.70044994,9.840434074,13.0163269,25.98671913,46.37388611,59.49669266,63.52261734,62.30405045,48.41162872,34.80735779
47.2500114,39.27312517,15.44974232,31.48605347,54.28917313,66.53299713,52.35895157,41.22159958,31.73676682,30.11061859,24.17939758,15.32528687,14.01672077,16.76310539,19.68689537,34.3411293,43.53154373,61.33825302,56.02272034,42.38953018,37.87612534,33.42393112,25.93313217,14.80946255,17.70114326,10.85192776,14.82813835,30.72103691,56.48651505,62.59501648,60.1498909,45.39577866,40.23196411,30.04921532
47.3500114,39.27312517,15.10267544,30.19421196,53.07876968,65.87667084,54.6399498,44.41564941,32.12496948,28.93016052,23.12173843,14.20462036,13.37378502,16.26554108,18.9317112,32.71277618,42.79767227,60.48200989,56.4752655,44.30527496,37.10676956,32.50528717,24.19709396,13.57482529,17.00885773,10.60384369,14.23168659,29.88510323,55.6577301,61.30630493,60.65474701,47.44128799,40.13995743,29.6626091
47.4500114,39.27312517,14.82891369,30.58055305,52.89031982,68.78286743,54.48691559,46.81402969,34.06429291,28.5419178,23.04964066,14.12663651,13.52026558,17.73807144,18.6810627,33.75469971,44.03414154,61.20250702,57.80741882,43.3000679,40.37584305,33.08751678,25.9101696,14.0644207,17.82530022,11.56072617,14.01055336,30.64017487,55.76605988,62.36752319,60.2425499,47.4416275,40.61629486,29.22346497
47.5500114,39.27312517,13.82469273,28.70767593,50.5415535,65.37446594,59.16292191,57.44918442,14.35863304,24.41389465,23.17272568,14.17022324,12.99623108,17.28996277,17.91968918,31.43131447,41.76112747,59.04734039,58.80036163,52.19903183,47.012146,36.51266479,25.7463398,13.8994379,17.31993675,11.5831995,13.29182339,29.06832314,52.0225563,59.67171478,61.72698593,54.85941315,46.03014755,32.13912582
47.6500114,39.27312517,13.58950806,28.2994976,52.28430939,69.76042175,58.92930984,45.16731644,10.71827602,23.27067566,21.49085236,13.78033924,13.93876266,17.24900818,18.54923058,31.14518356,42.3225174,62.76716614,59.11315918,46.13372803,40.72256851,30.16327667,24.69548035,13.9669342,19.42035866,11.488657,13.48707581,27.68331909,54.00657272,62.85178375,62.87195587,50.71914673,42.32229996,28.55278397
47.7500114,39.27312517,14.45089436,28.68683815,52.88602066,69.2695694,58.56772232,48.81181335,33.49059677,26.87161827,21.15154076,13.92972374,14.30869389,17.51310349,18.87679863,31.36633301,42.5545578,62.24357224,58.88233566,45.50068665,40.14790726,30.50728035,24.39239502,14.03891087,19.64119148,11.56258678,13.47680569,27.71653366,54.52170563,62.15690613,62.57019424,50.63640213,42.37886429,28.94307899
47.8500114,39.27312517,14.00875187,29.09034729,49.85665512,63.41945267,58.31061172,44.07735443,11.95281696,23.60122681,20.99271774,13.91412067,14.79754162,17.44294739,18.93029785,31.62247467,40.11508179,57.40462112,57.77796936,46.84259033,39.92909622,31.48845291,24.17002678,13.97951889,19.69014359,11.42212105,13.44549561,27.9930706,51.2300148,57.16622925,61.75967407,49.40454483,42.6624794,29.19677162
47.9500114,39.27312517,13.95877171,27.88630295,49.54166412,62.18596268,43.96944427,16.4302578,11.91919041,24.49546051,22.56001663,14.15211773,14.21722031,16.3243351,18.68537331,29.86489677,40.25125122,57.48429871,54.7697258,34.92437363,32.85643768,23.7501545,21.82907677,14.67862034,18.77111626,10.79574585,13.16717339,27.61523056,51.55995941,55.19454193,53.17875671,38.36677933,31.70023918,23.61598969
48.0500114,39.27312517,14.57900333,28.62091064,48.8635788,62.81148529,43.26948166,16.88738632,12.11031342,24.99432373,23.46602058,15.26649475,15.31344414,17.64936256,19.49793625,30.89017677,39.89957428,58.10557175,54.72720718,36.3181076,32.46554184,24.44303322,23.47591782,16.29146957,20.90664482,11.62823677,13.61707973,28.46894646,50.89201355,55.62945175,52.56429291,38.65369034,31.93461037,24.63676262
44.2500114,39.17312517,4.433862209,10.30383301,31.60906601,50.13122559,49.24602127,62.45045471,62.88008881,40.85698318,26.23712158,9.914960861,5.220828056,3.621520996,6.777059555,14.62129879,25.6900444,46.36512756,50.49237061,62.9503212,63.04279327,45.96553802,23.86142731,7.417845249,5.447361469,2.914556503,4.497193336,10.76430702,31.98587036,48.5376091,48.69711304,58.65170288,59.94100571,40.20017242
44.3500114,39.17312517,5.990353107,15.43426991,37.11545944,60.51426315,66.06423187,77.09220123,67.19145966,43.82186508,29.55727005,13.03119183,7.529791832,5.033637524,10.1227541,23.0691433,31.31040382,55.52826691,62.00353622,75.34233093,69.33473206,50.50680542,27.71114349,9.734459877,7.958787441,4.100299358,5.626760483,16.94503403,38.24030685,58.54007339,61.82311249,70.3496933,65.64581299,44.06111526
44.4500114,39.17312517,4.381383896,13.30833912,32.72914124,52.80593872,59.77091217,51.8405571,43.78925705,25.09287453,19.20099068,10.32239532,5.230408192,4.068941593,9.923382759,19.12280655,27.78948212,49.98196411,60.04296112,55.81544113,49.48889542,27.44400215,20.02940559,7.401175499,6.003575802,3.347075939,3.85530901,12.75533485,34.53892517,52.04277802,58.89533615,56.90073013,46.10799789,33.08786392
44.5500114,39.17312517,3.059548855,13.14405823,33.36753464,59.97201538,72.9230957,72.68737793,54.40680313,30.32755661,22.01956177,10.41335773,5.50771904,4.231964588,8.630605698,18.97356796,28.1466732,54.82125092,68.64672089,70.89425659,56.60556412,33.6089592,21.3631916,7.31674242,6.358052731,3.806777954,2.416466951,12.11981678,35.22659302,54.71002579,68.25856018,67.61787415,54.31872177,35.78845215
44.6500114,39.17312517,3.864715815,15.39428997,36.22240067,65.51358032,72.76986694,72.14155579,50.41539001,29.5580101,20.79743195,9.160508156,4.495857239,3.316209316,7.779173374,19.46274757,31.28833199,58.1635704,69.58377075,74.4305191,56.41586685,30.960289,21.1846199,6.854483128,4.521555901,2.913596153,2.833917141,13.22786903,38.54351044,60.95717239,70.40579224,71.29897308,54.68072128,36.62841034
44.7500114,39.17312517,7.482692242,21.13881111,41.43955612,65.53985596,72.24133301,75.64624786,55.83491516,24.40391541,21.31508446,10.40747643,5.68610239,5.716443062,12.78922653,25.50885201,36.20044327,59.36726761,70.75876617,78.55322266,63.43409729,36.40014267,22.83067703,7.575068951,5.853112221,5.076571465,5.784526348,17.61896896,43.81132507,62.12263489,71.53100586,75.21813202,64.23973846,41.36807632
44.8500114,39.17312517,6.761319637,20.14463234,36.13531113,60.34208679,59.74551392,55.81671524,27.42940521,16.36873627,16.41657066,9.141130447,4.976690292,4.504332542,10.70120907,23.30813408,32.3106842,56.4127121,64.17097473,60.01759338,50.9764061,16.78629303,17.06175041,6.786671162,5.047615528,4.18573904,4.132725239,17.1532383,37.84317398,58.85007858,64.40855408,58.20664978,49.84085464,35.09975433
44.9500114,39.17312517,7.890094757,23.7045784,36.59527206,59.71595764,48.55210114,15.31465816,7.002785206,9.052887917,11.01265526,7.778300762,5.944281101,5.867153168,12.09579086,24.78360748,34.16062546,57.04304886,57.00371933,42.73154068,26.68383789,11.71438408,12.26125908,6.431884289,5.883275986,5.353030682,4.741871357,19.263731,37.1450882,58.25100708,55.37486267,40.9188652,29.06610489,19.5050087
45.0500114,39.17312517,8.986198425,26.52620888,37.55018997,52.10370255,39.80184174,11.84324551,6.344274521,10.04996204,10.90474319,7.720609188,6.100412846,6.027517796,12.62783146,26.3938179,35.76706314,52.7742157,51.18962479,38.55919647,23.30226898,10.47823334,11.675107,6.678725719,6.005443573,5.47825098,5.250450611,21.51317024,38.35439682,53.33979034,50.45007324,38.76740265,24.25091553,18.75683594
45.1500114,39.17312517,9.92059803,23.5236187,34.04680634,51.04203415,45.73580933,12.4489584,7.495325089,11.69856167,10.09745026,7.360106945,5.574028015,5.35812521,13.04457092,24.15883446,31.94305801,51.44155884,51.4839859,47.48575211,23.49629593,12.30226135,12.29954338,6.361736774,6.335932255,3.967212677,5.104138374,20.6090889,34.07883072,51.57059097,51.42186356,38.92922974,17.40424728,16.39928818
45.2500114,39.17312517,9.713596344,20.47540474,24.89323997,30.35453224,24.50583267,15.22417259,10.68531322,14.24693871,9.200398445,6.265728951,4.228442192,4.53083086,12.7407732,21.97231102,27.97470856,40.53793716,35.86271286,27.9205761,21.04233932,11.76563358,10.72489357,5.431228161,5.561864376,4.118968964,5.800895691,19.44486237,29.14238167,39.44725037,36.42529678,24.01399612,21.70858765,11.63898468
47.0500114,39.17312517,14.25249577,27.63004684,53.10526276,66.54117584,68.84838104,59.51133728,41.72445679,35.8591423,26.62806702,16.25305748,13.92839241,14.89557171,19.43182373,31.42106628,40.81317139,62.43806839,64.1594696,56.40321732,45.36646271,38.85164642,27.84273911,15.04121971,16.7419548,9.861807823,13.42615414,27.58835411,52.98123169,62.46051788,69.23100281,58.83005905,48.2708168,36.34619904
47.1500114,39.17312517,14.16660595,28.32032204,50.6987114,60.76747894,65.45587921,50.45438004,36.48288345,32.23170471,24.33733559,15.24466324,13.538167,16.3086834,19.10187531,33.25369263,39.06996918,56.29359055,63.10326004,49.83972931,42.00470734,36.09508896,26.66233253,14.42325497,17.18159294,10.23627567,13.75273418,28.72233582,52.29442215,58.20558167,66.74565887,52.26212692,44.32043457,32.92798996
47.2500114,39.17312517,14.22610855,28.12374496,49.75867081,60.26674271,65.9726944,47.11611938,34.30588913,29.53382111,24.38894653,14.62212372,12.883564,15.64906883,18.90728188,32.97002792,38.6341095,55.39456558,64.47467041,47.26900864,39.96576691,34.55850983,26.54122543,13.89678192,16.80388641,9.905266762,13.67321777,28.79470444,51.97200775,56.97005081,66.80992889,49.92272949,42.69541931,31.38846588
47.3500114,39.17312517,15.22462463,29.66024971,53.89858246,68.51129913,58.21415329,45.1776886,32.82587814,29.11096954,24.83755684,16.21088028,15.66967106,17.27680397,20.54316139,34.80569077,42.64077377,61.32258987,59.31333542,45.89488602,38.3522377,34.4707756,26.79325294,15.0783577,19.38877869,10.85336018,14.73356056,30.67533302,57.64635849,62.76333237,62.92716217,48.82963943,41.71310425,31.14349937
47.4500114,39.17312517,15.12390709,28.10391426,53.5814209,69.85445404,55.26464844,45.94489288,33.52207947,28.74261093,23.54187584,15.91767406,16.41192627,19.55139542,20.58172035,36.25323486,44.07373428,62.56661606,58.84464264,43.29187012,40.50997543,33.99678802,27.37578773,15.77859497,21.19268227,12.37985325,14.9469614,32.05334854,57.29384613,62.70542526,61.47201538,48.01747894,40.97507477,30.15231514
47.5500114,39.17312517,13.21870422,27.25162506,48.90096283,61.71064377,55.72883224,60.0995369,9.851585388,25.35323715,24.21936417,15.0653019,13.27100945,17.88310814,18.32240868,31.34858704,39.40451813,56.99478912,58.13967896,54.88695908,49.59078979,39.49465179,27.46619415,14.76485348,18.01520348,11.55336285,13.3625412,28.46697807,49.5514679,56.86774445,60.15021515,57.41375351,49.15932465,34.66043854
47.6500114,39.17312517,13.20053959,27.0737648,49.87733841,63.6893158,53.05187988,49.15882492,9.236157417,24.20483971,22.07711601,14.54884243,13.97398758,17.92940331,18.62480927,30.65822601,40.05312729,59.94519806,56.1292572,47.37913132,43.64403915,32.0503273,25.49921417,14.66849327,19.68247795,11.70537567,13.81509781,27.21713066,50.81295395,58.35190201,59.00325394,52.20744705,44.41405106,30.20067024
47.7500114,39.17312517,14.29642582,28.75799751,50.31950378,63.4454689,58.34515381,48.78368378,34.27242661,26.43855476,21.043396,14.6900692,14.75737,18.55035019,19.27565765,32.19404221,40.54285431,57.9379425,58.98425293,48.01779556,39.5955925,29.6676693,24.90119171,14.77130318,19.62015152,11.91756248,14.15665245,28.41490364,51.93260193,56.51449966,61.65707016,50.78577805,42.46255875,28.73697853
47.8500114,39.17312517,13.70854473,27.8028717,49.06466293,58.20814896,61.10437775,44.01096344,20.30474854,23.42251205,21.25120926,15.07073307,16.5817585,18.87057686,19.47752953,31.6511879,39.46739197,56.2747879,59.2299118,45.89522934,38.38901138,30.90696144,24.71764755,15.01086998,21.78152657,11.95394707,13.96011734,28.0354538,50.68263245,55.02419662,61.2905159,49.55533981,42.91000748,29.14307022
47.9500114,39.17312517,15.66163445,28.37099648,52.13766098,65.49034119,40.65392303,25.08485985,19.52575493,24.77911186,22.05533791,16.3674221,16.62543869,19.79722023,21.81587791,31.64831352,42.2036171,61.16731644,52.65683746,35.68648148,32.77436447,23.38349724,21.2084198,15.37797928,21.57540131,12.76714611,15.16868973,28.79957199,53.65846252,54.1369133,50.4205513,39.87174988,33.14586258,24.37277794
48.0500114,39.17312517,14.87305164,26.85065079,48.99840546,64.76611328,51.39341354,44.56171417,38.61264038,29.00409508,22.63768196,16.01116371,15.81609631,18.21206474,20.76496887,30.85909843,40.26435471,59.64647675,53.01327133,41.1849823,40.50238037,34.30000687,23.15049171,14.28390026,19.99651909,12.13514614,14.2865696,27.43905449,51.60728836,59.01093674,56.68621445,44.12065506,40.33817673,27.62176132
48.1500114,39.17312517,13.71408844,26.36948967,47.27960968,62.94063187,60.13724899,54.93187332,43.46506882,31.45265388,22.75742531,16.04514122,14.35552692,16.95293999,19.9783268,30.37712097,39.1248436,59.108181,59.20666122,50.26675034,46.79275894,36.25468826,24.12167358,14.95621204,17.55628967,11.1841917,13.07857323,27.19676971,48.59469223,58.03435516,62.21601486,53.40399933,45.06498718,30.52169037
44.2500114,39.07312517,5.307160378,11.02329922,31.52001572,53.17606735,46.77191162,58.70184708,63.16579437,40.13250732,27.20466995,9.785860062,5.88482523,3.855669975,6.942266464,14.60244942,25.01817322,47.4758873,51.20274734,60.83149338,62.82822037,44.44070435,25.25319099,8.077210426,6.173265934,3.476301908,5.191628933,10.91304207,31.68299484,48.28171921,49.95105743,55.28802872,61.08702087,40.35372162
44.3500114,39.07312517,6.968357086,16.29642105,38.41461182,63.00815201,63.6931572,73.94429016,67.58467102,46.04020691,30.33609581,12.98647404,7.518717766,5.01535511,9.976825714,21.18155289,31.20356941,56.13196182,61.38895035,72.79408264,67.84217072,52.4120369,28.43819427,10.36641026,8.448103905,4.656764507,6.343079567,15.97564411,38.86072159,57.58986664,61.2641983,68.55136871,66.35875702,45.70758057
44.4500114,39.07312517,4.502309322,13.58256721,34.94264221,63.07847595,75.22951508,73.82345581,57.72911453,34.0543251,23.58122063,11.1718998,6.191344261,4.137715816,9.561153412,19.86584663,28.9749279,57.44046783,69.71124268,71.0634613,61.16936874,38.10948181,24.19574356,8.535126686,7.698049545,4.15059185,4.134708881,13.16515064,36.42265701,58.91025925,69.58166504,68.713974,58.52045822,40.37268448
44.5500114,39.07312517,3.330337286,13.87078381,34.94200516,59.29405975,65.36475372,74.25595856,58.58126831,33.64865875,23.63323212,11.03146935,6.300190926,3.637254,7.902474403,20.49345398,29.06710625,54.81193161,62.18901825,70.91699219,62.18025208,38.55961609,23.52970314,8.434258461,7.964949608,3.950723886,2.98682189,13.19169331,36.14149094,55.78043747,61.4315033,68.64940643,60.32078934,40.7242012
44.6500114,39.07312517,2.544276714,12.91052246,33.16110611,60.33905792,70.25502014,73.10569763,49.68133926,28.75410461,20.78470802,9.180575371,4.421564579,2.430323362,6.463933945,17.26478195,27.10570526,56.16902542,66.76963043,71.64826965,54.96188736,30.78359032,20.64302444,7.107594013,5.084435463,2.215528727,1.949459314,11.56570816,35.27734375,55.86270905,67.08364868,70.90634155,51.43968964,35.78413773
44.7500114,39.07312517,2.604394197,13.07517624,31.3157711,53.22789383,56.91009903,63.22107697,46.55185699,25.87397385,17.9330368,7.290377617,3.959884644,2.684336901,7.091587067,17.35612488,25.738657,50.27336121,56.40532303,62.96060944,52.56905365,27.34089279,17.98935509,5.614361763,4.691578865,2.628405809,1.84643507,11.62975311,33.45125961,49.48996353,56.68377304,62.72446823,49.31995392,33.32740784
44.8500114,39.07312517,5.877258301,20.3487606,40.67878723,62.18915939,70.22654724,73.89250183,56.86991882,29.95178223,20.72385025,10.26181507,5.68324995,4.007962227,10.59544182,23.76452065,34.97764206,60.15662766,70.56022644,74.50952148,63.21105576,35.75693893,21.97051239,7.99336195,6.624784946,3.836883783,3.700330257,17.13895607,42.97633362,58.8483429,70.90411377,75.23721313,61.41434097,41.81598663
44.9500114,39.07312517,8.333848953,27.00790787,44.90615845,65.07009125,69.35655975,52.07250214,13.84519386,14.15404606,17.0287323,10.00746727,7.051532269,5.576550961,12.40478611,28.049757,39.04247284,59.19957733,74.82956696,68.86104584,54.49317551,18.33605003,18.3220768,8.655633926,6.987605572,4.797857761,5.125874043,22.61601448,48.13190842,60.39005661,74.23722839,68.89787292,55.19057465,37.36173248
45.0500114,39.07312517,7.628550529,21.88580704,33.95889282,54.35695267,42.7992897,6.012154579,4.364444256,7.519141674,10.99026394,8.07651329,5.290516376,4.859815598,10.85807133,22.38509178,31.0508709,51.88536072,51.46469879,38.64861679,25.5306282,9.996679306,12.53126049,6.516691208,5.561405182,4.271473408,4.183166504,18.8516922,35.18394852,53.13713837,52.23001862,33.85837555,30.81829643,19.64790535
45.1500114,39.07312517,8.918032646,24.84992981,37.61499405,61.50165176,50.12665939,9.682486534,5.000617981,9.900446892,11.15757179,8.240787506,5.64760828,4.895515442,12.21713161,24.98598099,33.80306244,60.24205017,56.70939255,48.46995544,23.4476223,11.49520493,13.04903698,6.486232281,6.145032883,3.798890352,4.786221504,21.62394333,38.95978165,61.45600891,56.92061615,41.91130829,24.71208572,17.01525688
45.2500114,39.07312517,8.623001099,26.42474365,41.76193237,61.69610214,64.74252319,27.08164024,13.83068943,20.59910202,17.64398575,8.595125198,6.154145241,4.780031681,11.53073215,26.84849358,37.83717728,61.50309372,65.14167023,56.61177826,25.42721748,12.81521988,12.78327751,7.462395191,6.175331116,4.05214262,5.960631371,24.12617111,44.98228455,64.68035889,68.88732147,55.3391571,44.4585762,22.21847343
45.3500114,39.07312517,8.003975868,25.98819351,43.10840225,61.49005127,68.74037933,42.37561798,18.29824448,23.66641426,18.74406624,8.777460098,6.23726511,5.004236221,10.99116325,26.05389977,38.59542465,60.68460083,66.83638763,63.84228897,33.34217072,15.53333759,14.03562832,7.787050724,6.151033401,4.300353527,6.284335613,23.71351814,46.09161377,63.04721069,70.01798248,60.56927109,52.09218216,25.89335823
46.8500114,39.07312517,11.85084534,23.37701035,45.34200287,64.77474213,63.0288353,60.82935333,8.480412483,27.29906845,19.47097969,14.90122414,10.8090229,14.47778893,20.48428345,28.73227119,36.02947998,61.67935562,63.84761047,68.6399231,54.60331726,41.45785522,24.97286415,15.59844494,17.07224083,10.05799961,12.92160892,23.76156425,47.21107101,61.89912796,68.42768097,73.43101501,56.73996735,40.62510681
46.9500114,39.07312517,12.99846077,25.35331535,50.98471451,68.90731049,70.84343719,65.45677185,11.13624287,28.46426392,21.65838051,15.38904667,12.36397839,15.27854061,21.55106735,31.15903282,39.45820618,63.08400726,66.41297913,62.42680359,51.82512665,38.08914185,24.68192482,14.94472885,17.7418232,10.36819077,12.76607132,25.60242462,54.01868057,65.03746033,71.31762695,66.9291687,51.6108551,38.49223328
47.0500114,39.07312517,11.80915928,24.69775009,52.71532822,68.16772461,70.45561981,76.64873505,50.8429718,37.64365005,25.31047821,16.65049934,13.80013847,13.83428383,16.82183838,28.54223061,38.58821487,61.94764328,65.28887939,67.64810181,52.52305984,43.319561,27.47665215,15.24520302,15.55503368,8.886757851,11.42076969,24.93705177,54.97961807,61.62310028,69.74243927,72.5681839,54.02511597,39.8312645
47.1500114,39.07312517,11.57394791,24.69584656,50.43954468,61.81306458,66.97808075,68.68041992,43.50791168,34.3758316,25.08764839,16.36820602,13.25299931,13.50091362,16.79825401,29.24106026,37.23929596,56.39871216,62.47360611,63.02148438,47.74834824,39.50104904,27.50107574,14.8262043,15.06302738,8.230163574,10.83139515,25.02940559,52.61671448,56.28224182,65.73336792,66.23996735,48.74357986,35.83709335
47.2500114,39.07312517,12.07735825,26.05168533,52.32548904,63.09975052,68.42831421,62.02534103,41.50587845,32.26566315,24.08663368,15.82826424,13.13434219,14.48639488,18.60810852,31.11259842,38.64611816,57.79145813,64.34574127,61.11304092,46.17453766,36.29057312,25.75546646,14.03915596,15.94637203,8.833683014,11.22138023,26.44047737,54.33678436,57.70535278,67.93294525,64.62926483,48.22890854,35.51932526
47.3500114,39.07312517,12.55368423,26.77044868,51.91747665,60.15372467,66.17380524,54.14984894,37.70372772,29.92478561,22.41957855,15.36279202,13.36772346,15.24185085,19.0869236,31.12050247,38.71672821,55.00508118,64.3743515,55.78987503,42.55743408,33.75674057,23.79123878,13.87638283,16.23837471,9.349865913,11.81316566,27.15359306,53.9634819,54.74399948,67.50083923,59.15976334,44.92434692,33.38645554
47.4500114,39.07312517,13.74794006,28.0736618,56.98550034,75.81599426,68.86426544,49.67277908,33.22423172,26.18964195,22.93369865,16.24084854,15.9644165,17.54758263,20.13800812,33.15138245,43.51514435,66.64912415,66.76926422,52.2665596,42.95923615,33.07438278,25.26020241,15.23448181,18.40591812,10.76479149,13.19426537,29.41518784,59.85454941,67.14663696,67.89318085,54.27443314,43.45481873,32.27650452
47.5500114,39.07312517,13.72325993,27.89632988,52.51169586,69.33132935,62.11517334,62.29657745,38.32743073,29.80686951,24.94013405,16.81017685,14.76546288,17.47161484,19.57616234,32.13432312,40.66604996,62.07668686,63.45165634,59.48508453,50.65528488,39.09710693,27.54148293,15.8525095,17.42601776,10.85022068,13.23650169,29.05355453,54.3432579,61.95537949,63.37450409,60.54559708,50.4960289,36.29127884
47.6500114,39.07312517,13.61580563,27.54136086,55.23584747,74.81748199,62.05950928,52.97837448,26.66355133,23.60817719,22.22252083,16.69405746,16.39558983,18.34869576,20.15896225,32.17781067,41.27264786,63.54014206,61.44172668,50.42017746,43.85635376,32.05847549,25.36851501,17.13272476,20.78909302,11.14898109,13.96045017,28.93303108,57.79450989,65.73975372,59.76644516,55.76117325,44.71842575,29.84549522
47.7500114,39.07312517,14.44393253,27.91017342,49.9421463,65.32989502,57.36991882,51.62728119,33.49757385,21.59655762,21.52950478,16.92102242,17.28260994,18.94118309,20.74050522,31.96817398,36.94165039,55.93861771,58.40115356,50.27012634,41.83213806,30.25012207,24.62350273,17.19263458,21.30283356,11.60184669,14.63200092,29.01165771,51.48118973,57.03726959,55.60028458,53.94903946,44.63220978,28.68974113
47.8500114,39.07312517,14.27927971,28.45756149,50.15448761,58.38537598,63.17771912,48.70150757,30.38662529,20.51351738,20.5125885,16.17281342,16.80983162,19.78875351,21.08914948,32.98708725,36.28911972,51.09373856,60.74559021,49.49835587,39.35440826,29.86106682,23.25344658,16.31707954,20.42733002,12.01403999,14.32960796,29.59183693,51.49520874,51.79937744,59.88435745,52.98871613,42.75995636,27.91751671
47.9500114,39.07312517,12.81177139,25.52792168,48.16652679,61.01531219,62.2573204,55.05345535,42.11371994,29.92587852,23.02350235,16.83253479,15.43778801,16.87485695,18.51689148,29.1276722,37.06996536,54.05416489,58.81137085,49.87929153,44.16882324,35.76684189,23.22187424,15.88380909,18.43625259,11.01512432,12.57553291,26.21536064,51.72363281,56.46892166,59.94251251,52.2690506,42.83190918,28.68088722
48.0500114,39.07312517,12.35032368,24.78412628,48.01187134,59.12545776,59.32967758,43.8806572,35.46908569,27.65248871,21.45716858,16.53937912,15.70209122,17.21321297,18.96115303,29.05672264,35.65749741,51.64516449,56.16005707,41.49070358,38.05215454,33.68378067,21.41983795,15.65133762,19.13651657,10.76874256,11.86180973,25.32220078,51.16505051,54.80805206,57.94543457,44.58472824,38.30414963,27.03853607
48.1500114,39.07312517,11.57834816,21.85643768,43.59329987,64.17670441,49.81095123,35.79891205,30.41469955,25.64087486,21.00037193,14.79972935,12.9337759,13.8210144,16.95707321,24.80304527,34.43122864,57.81080627,52.0110321,38.39068985,37.31779861,31.11131096,22.33610535,14.12684917,15.92233658,9.084356308,9.614253044,21.77293968,46.41362762,61.48397446,52.826828,40.17499924,34.35017776,26.4437542
48.2500114,39.07312517,12.15858269,23.08040619,46.30548859,60.10897064,61.51754761,45.31996155,35.05922699,30.11341286,22.11093712,16.22752953,14.22150612,15.01845741,19.19306374,26.99784851,36.09337997,54.35817719,58.18422318,45.97815323,41.47215652,34.44986725,25.04277802,15.75773239,17.75086784,9.501461983,9.555598259,22.63030243,48.85036469,57.84427261,59.17739105,46.24933624,38.33914948,29.36402702
44.2500114,38.97312517,5.463596821,11.74830341,36.04417801,52.91864777,45.13051605,57.43209839,64.22098541,46.17731857,30.27489471,11.62946224,6.433049679,4.022230625,7.053014278,13.56391525,28.90064049,48.48365402,50.73542023,60.49118423,64.32682037,52.43187332,28.60572052,9.494217873,6.52128315,3.270435572,5.324873924,10.95196915,35.56156158,50.27772141,52.19255829,55.83046341,61.90320206,45.40431976
44.3500114,38.97312517,4.917660713,12.20831871,34.31615829,64.24462128,74.4392395,79.05537415,60.84584808,38.95820236,26.41882133,10.83191776,6.031574726,4.150406837,7.548229218,16.50437927,27.99521255,55.39482498,65.06912994,76.75524139,63.92063904,43.23873901,24.95619392,8.803478241,6.463134766,4.010832787,4.767976284,12.41056156,35.11167908,56.28692627,67.81390381,72.20084381,60.48265076,40.54751968
